id,x,y
1973,-7.9452133,-16.488981
1737,-35.71051,-37.465843
757,64.08643,27.054611
558,65.41528,6.874155
1424,-61.958397,32.48321
1348,-5.8599076,13.681818
867,20.878218,34.528076
1412,12.417127,-24.178034
636,-30.635927,-32.6586
1651,-59.13813,-19.859476
1505,28.747208,26.874346
1589,64.55072,15.038488
1263,-2.1157753,-20.336464
1121,-34.6655,-46.406418
948,66.22522,3.0003061
1482,-50.5065,-20.063707
992,56.884644,20.101715
1736,-55.362305,30.733187
779,-70.78468,-13.620691
775,71.34854,19.067356
97,-41.382206,-38.332077
1078,-30.176796,-47.32775
1446,-61.52398,26.18006
1003,-62.889812,-17.755316
577,-52.49885,32.76161
194,19.482721,-62.823696
191,43.18716,-19.970366
1876,-66.31503,31.194366
1839,2.923514,52.285892
329,-6.8101583,7.1525235
1323,-3.8008847,49.483963
1402,-65.15671,27.275007
1139,-24.387947,21.305212
1636,7.6250567,-61.42664
1601,8.585954,-18.886133
80,-24.498266,10.748057
823,36.19993,-22.162186
1945,-15.165433,23.0684
1607,9.262931,54.58538
363,55.34838,16.180384
1986,-40.66513,-45.91211
473,6.406001,49.761116
1776,-52.933655,-26.486202
1837,7.1006193,55.62819
475,-46.836884,25.844923
708,-63.850044,-14.550892
459,-64.58745,21.93329
359,57.91867,23.116959
1383,13.60429,23.267029
649,53.258766,-31.759415
301,32.1466,19.599707
984,49.714222,-20.368757
1697,-65.09328,33.942684
1048,7.322866,-20.852554
385,41.11819,-36.58117
131,-13.901745,19.060358
1051,-63.929935,-15.541992
457,-68.27123,-10.687322
1923,68.76411,4.294305
1361,-52.830406,26.357563
1343,-5.0132284,18.590067
601,4.1833534,-21.537619
218,8.567105,-11.615909
836,3.7749712,57.588337
391,61.04151,26.750097
1406,-49.707664,35.524025
165,-2.220553,49.043938
1633,-15.943005,23.446598
1899,56.61867,9.028497
1299,-52.8407,-13.627006
296,63.73777,22.308748
771,-20.708254,-45.800552
586,-27.153812,-46.491695
1014,10.68622,55.884083
1540,6.273053,-26.080711
1435,12.332817,-17.968126
1305,10.247077,22.882942
1426,59.678383,18.840813
641,-54.69752,30.40416
469,18.427471,32.189735
600,67.80104,19.346046
1554,-47.875248,28.019342
755,41.07754,-33.483276
1339,-11.46252,16.425364
235,-38.87404,-48.89308
846,-12.853703,17.71275
221,7.9500246,-9.843084
1701,-1.4508516,49.36038
1755,-29.956911,-43.689537
538,0.62014544,-9.609372
407,31.398123,14.437682
1054,-48.39884,31.509172
253,-20.385014,-51.256535
1869,-51.906975,23.79909
1131,-7.448087,52.882465
1378,-32.46228,-34.378307
1237,45.323364,-22.048182
31,-60.731716,37.146606
245,3.6759837,70.02543
1235,17.126926,-47.810673
1542,61.01122,23.090162
979,12.282067,-14.03995
240,72.78701,18.04381
1403,43.611305,-20.270548
949,21.325714,25.250647
598,5.1850567,-21.960363
1989,55.57048,13.931089
1997,-54.42065,23.118649
736,-9.402459,23.09462
1849,12.098708,-17.153149
1279,-0.5727426,56.174458
967,-21.99129,11.762047
627,6.7058177,-60.446976
305,39.66655,21.575542
154,69.907845,12.899373
175,5.2937603,-25.85606
179,45.11818,-34.8641
1381,-13.819436,9.932189
1217,52.986073,-18.186394
1794,-48.92909,30.517323
1715,2.5073369,-12.670038
661,-2.3946679,53.655964
546,40.0044,-24.04136
505,-24.60234,-36.25784
432,-31.850368,-34.337093
396,28.253298,19.151918
247,-1.4649768,63.740078
1344,48.90388,-19.41982
92,20.700737,13.626114
911,62.350044,21.368145
216,29.426167,21.487566
222,-25.862936,-40.95797
361,-16.107128,18.882847
1513,-30.209074,-39.048447
1845,-53.213055,-26.094082
762,10.3947315,-55.33589
1813,15.240497,-47.257664
193,16.124638,-63.010746
1112,-12.293543,23.41747
1353,-4.2800922,-19.305815
1276,28.658981,27.632471
119,23.449814,-52.121086
1375,-21.433565,15.772381
621,64.37006,24.133385
1744,18.388283,18.705824
1846,40.321117,-33.760216
1889,-69.519554,-10.827436
1660,28.120955,26.977446
1296,63.451992,20.650763
129,-58.150017,-14.619382
814,20.976152,17.305122
1185,58.113335,-22.163067
137,25.183731,26.248604
367,53.422367,-9.198388
1863,-19.747385,21.364614
1244,27.388594,11.113617
255,57.903168,20.894096
854,56.85097,7.9649034
1557,4.954978,-8.970176
681,-37.97124,-51.190914
1239,-64.71718,39.15393
1854,63.915947,8.397883
498,-33.72474,-46.592575
1577,16.546438,-63.14481
1830,13.257983,-50.914806
1871,-2.0326507,43.507923
792,-48.41088,27.317291
1530,-64.436035,-18.131289
1936,9.782271,-11.539067
1000,-67.76899,-13.77767
937,-33.254517,-52.38446
1587,-38.554794,-43.150654
965,43.877235,-15.802491
462,21.844852,-57.790188
880,-11.670652,26.33554
1998,-8.517802,64.652985
651,15.953903,24.530695
1725,22.567556,28.49346
52,-9.73791,18.65755
260,-54.51203,-23.315554
213,-56.35583,-16.730444
1873,43.124077,-37.513832
376,-0.5536685,52.665333
63,-24.481684,-48.520897
1174,-65.14957,34.396595
1294,50.301807,-16.782785
858,8.409554,69.385284
868,46.412224,-14.76973
1558,-28.500454,-53.9145
43,5.266244,56.063766
978,14.872283,-53.96657
53,-22.171856,9.8082285
1798,-51.46488,34.552532
1872,64.2056,13.558715
248,-17.74916,-39.276257
1016,-30.65142,-48.799774
1665,-22.130802,10.614387
849,-56.883034,-13.526562
1847,-32.864704,-38.009632
91,42.13053,-24.83297
11,28.106186,19.927639
292,-33.68446,-51.368824
350,12.986618,64.54573
921,-39.37392,-41.588886
1897,-65.73018,-8.037551
1094,-37.817505,-42.797092
690,0.30925187,-20.377495
1159,23.452547,-57.047356
1186,18.770351,22.03734
1685,-58.778923,26.377825
202,11.354422,-8.77244
1234,-68.16811,33.509
1063,-67.54351,25.184267
62,-23.824675,-44.16195
288,24.660889,17.01145
1202,-54.868927,27.522623
1311,23.513273,18.569471
1808,-37.13406,-51.337593
111,54.499264,-23.1035
1788,12.927092,-54.747738
345,-14.026832,10.762435
1251,10.956289,-56.908016
1459,-68.07991,-13.793568
1415,-0.48436186,-21.770607
1735,-1.6898094,-24.234118
1285,0.064595155,-14.480284
1561,-8.084373,22.032784
1922,18.90587,-19.517572
1071,-6.567097,65.96469
1809,-33.622665,-41.35034
447,-61.132015,-26.807896
1532,-57.443054,-11.980956
1506,54.446007,9.001384
257,71.59115,17.190842
1465,4.7559047,-56.067642
1960,-71.94619,-20.577232
993,-22.818037,23.573866
1653,-62.571285,-12.337014
1370,-23.270458,-41.171444
331,-48.30995,-14.585719
383,-36.663017,-49.774406
291,-66.4949,33.73861
48,-2.5200388,-13.298564
1455,-36.636734,-49.008366
623,-22.558657,-46.19835
550,-17.839977,14.646165
467,-70.42709,-16.94281
717,33.652008,13.524044
1967,1.2404764,-25.088606
2,-13.283433,-30.802134
1175,-55.837994,-16.834976
443,48.341667,-30.17617
138,16.195133,-64.59219
1427,-16.746862,19.861013
743,18.895327,30.36134
1248,59.118362,-23.337708
323,-4.355461,-4.1195335
155,31.444185,16.042503
157,-4.242199,-30.252434
186,-61.80355,36.556488
1060,-37.691357,-50.904377
1537,-56.96832,23.483555
752,67.01063,18.079685
405,-9.821454,-14.637583
1670,-0.6222296,-14.06196
300,-2.0702934,-7.869311
1458,26.235514,-55.585075
1460,4.302033,64.95793
237,71.21505,7.816401
668,15.161025,-55.380405
153,13.018602,-46.325775
1495,37.95623,-30.67174
423,-60.438114,-16.659168
1433,1.0518887,-6.0189834
1546,22.443878,-54.30061
170,-64.87924,-14.079346
106,8.6053915,58.106842
910,-66.5594,32.74482
796,50.176727,-35.45126
667,-24.051647,17.697279
1467,-8.857441,14.621785
1266,64.7745,21.466722
557,21.015404,31.744865
1728,47.13959,-20.532408
1233,-56.020416,-10.011226
226,-11.625027,11.578684
1774,-8.417442,1.7181867
480,8.638321,-50.70147
777,-4.980938,54.863285
1915,7.8967776,-5.5768776
1184,-22.682302,14.175936
220,56.476723,10.561271
454,-65.91942,31.43023
1117,3.6263814,-62.505306
1318,47.855797,-14.994148
1129,20.539814,-48.076145
208,-58.029602,-18.401525
1932,13.772042,66.237816
373,16.9516,26.787434
295,-49.045876,30.032618
653,13.848341,-54.8646
619,1.9175676,54.35831
1820,-3.3568816,-19.620285
120,-57.00235,-21.59639
958,4.3338346,55.53437
1331,6.1840167,56.500164
1801,-1.770687,-14.866531
763,40.692722,-26.570639
453,61.964474,17.006134
1920,3.9054272,-13.461189
354,11.777299,65.11175
842,69.23386,7.451217
1867,24.060675,-54.458115
572,20.605562,-57.358986
1330,58.996063,7.596252
1472,-56.395218,33.863537
1199,42.468174,-16.835155
1488,12.662978,62.5922
1833,11.027934,66.86503
875,28.356256,14.749194
873,-20.091745,14.085694
1840,-24.66669,17.912437
49,-21.820734,20.724321
160,53.037384,-21.190172
271,7.97467,-11.008046
1178,21.929884,-48.947506
1030,-54.53523,25.031769
1509,59.36183,14.352318
1654,7.9888816,52.711464
474,-4.2522464,69.582405
1247,-10.357701,17.430887
35,42.423325,-17.485743
1992,-3.216145,68.49623
26,-64.52602,30.23686
1119,-58.933723,35.11607
1037,46.231297,-33.467987
705,-33.798103,-48.198723
670,42.191574,-34.189636
1593,10.3455925,59.025
1006,8.597525,60.182613
1818,-6.4033346,-23.022308
789,57.052906,-27.010427
912,70.83975,22.91106
1443,-60.200466,22.726124
862,12.544062,63.100403
1485,25.246986,11.507446
1712,43.143486,-12.63322
813,48.02079,-26.177757
1409,55.685207,6.885457
1228,62.54425,7.7353697
508,58.34639,8.013996
1560,68.126884,21.6575
244,-27.81315,28.115849
647,-61.439987,25.799612
355,63.07805,16.280497
1994,35.83093,-26.752748
1282,-51.435432,25.606516
1805,61.74509,18.435843
1750,58.377956,15.949716
1786,12.473824,-56.33849
1134,28.509804,35.254646
537,-2.1843386,-15.17008
711,-0.6566316,67.53445
1758,-5.370836,58.3456
328,14.521844,-56.207546
1310,26.42025,17.030287
1278,-26.050926,-44.640873
1864,1.9149739,-17.037477
1207,71.24779,12.431355
1229,69.0923,9.510498
1866,56.395237,3.0134974
1029,25.905025,12.159461
713,6.6585417,58.964718
150,46.40883,-18.206284
1261,0.9643454,61.436974
1522,26.673283,29.716702
1250,14.870931,62.149715
1856,8.322471,57.536533
660,2.659432,-18.030256
869,14.069133,-52.673042
865,24.042768,29.717064
121,11.28676,-52.689865
308,68.95292,17.77242
1795,29.308754,30.051315
639,11.177809,-51.498997
1151,-8.01397,59.711395
953,16.785872,-46.182735
1109,-25.22048,18.51212
223,8.831696,-20.834003
167,65.930046,11.12739
123,43.084316,-27.205095
1137,-18.211483,26.897934
1042,49.337975,-34.561733
1334,3.8639548,67.11606
144,-35.468845,-41.881416
440,-54.597473,-16.401731
112,-2.6165638,64.17563
40,-9.565751,-13.900894
334,-30.845617,-34.064568
676,54.05545,-20.994366
269,16.579605,10.654351
1887,-2.7389886,68.227715
1622,2.6411712,53.742973
742,10.596285,67.86839
409,24.726072,28.145716
1510,22.224703,-56.307293
273,-18.458925,-45.09592
683,-60.167877,-22.869148
1819,-65.58436,39.386475
510,21.93245,26.320616
1359,16.561567,-56.230473
986,-62.928177,21.980541
1535,22.215628,31.560877
1300,25.404856,25.922758
1123,-16.153109,30.485231
342,10.458929,-56.0165
872,51.458836,-24.303343
369,-67.56496,27.293137
1420,-29.194796,-40.344765
1606,-26.11878,-46.6237
506,-61.23705,18.437132
1964,44.054707,-20.400137
47,-69.70601,-21.93648
1885,2.1904106,51.072365
1618,-0.59464055,-22.48102
382,26.696873,12.420331
353,-58.221302,34.388195
529,15.330169,-57.550976
1081,21.875359,-60.96701
615,33.021786,-26.64492
67,-34.610016,-52.855263
1232,-50.942726,31.623356
314,0.36509892,63.89414
75,-2.787692,-8.7156
1398,62.34015,14.039303
1662,10.623289,54.21445
1366,-29.002602,-44.808372
267,58.660965,-27.077662
1491,-27.523628,-43.845913
1714,-1.3884908,23.203402
1520,21.428963,16.213078
306,23.271973,9.69317
28,25.954744,10.450781
95,-5.58215,-14.452243
1038,-72.51406,-14.425997
299,22.988495,25.667778
1643,13.720246,-48.249783
479,74.28755,11.2674
874,44.437748,-36.12939
1061,56.885296,7.213202
83,40.961044,-26.671705
522,-0.96049064,-6.152541
1084,-13.653213,19.1031
1397,-55.43123,14.915918
362,61.108906,20.644241
1955,-60.56354,-14.691436
1321,-66.83577,24.80096
811,32.92881,16.63126
1626,57.470406,22.766243
1781,44.91046,15.775192
844,-26.553047,-35.505177
1719,66.90943,15.81601
4,35.942493,-34.662228
1066,18.09154,31.0636
105,-27.276075,-48.02819
489,-14.460246,29.27584
1825,36.440475,-26.065218
470,-10.767114,13.34373
1590,39.926903,-22.095917
1637,-3.2510989,-5.2089167
1630,-66.64062,-25.066408
209,-58.960915,24.345358
1566,-68.0433,-17.910692
1749,-34.445015,-42.392487
559,41.766674,-22.983082
1036,56.77805,11.710667
127,-18.094305,28.458511
1567,23.220934,30.860949
518,-65.47694,-20.49151
1179,-15.25478,25.472635
384,-33.383972,-36.78286
1450,7.0556016,-51.753605
1473,-2.645831,52.274086
1868,20.742329,-59.745625
1579,-61.743282,17.582037
1338,-65.7491,24.151173
184,-22.945988,-41.590275
697,18.022902,-61.33984
595,-2.9141095,54.331947
1925,73.85418,22.005966
1722,-18.657137,12.307106
1953,-52.612675,33.176064
249,16.695038,-50.293686
1659,-1.926977,64.21758
1240,74.9452,10.35773
797,-0.64876163,-15.86017
1894,-1.1409134,-11.911174
219,-15.301626,28.372587
195,-69.00734,30.2578
996,-7.0258484,-14.472853
1376,0.7751961,-10.501663
1583,-56.218918,19.384943
37,-55.41484,-28.809935
349,3.195646,-15.891974
1663,-65.5173,28.361168
544,-29.537273,-42.06012
297,54.427094,-14.709816
694,4.658514,-15.527505
1346,6.3023806,-15.245357
1065,-37.410606,-38.44607
1358,27.75488,13.683839
1226,36.713623,-15.266169
916,-70.74648,-18.486586
693,-7.4180408,11.138254
787,-49.761234,21.546871
242,30.33509,16.097446
77,17.197878,29.72293
1128,-64.29507,-13.494183
487,-70.117226,27.424582
377,-32.366653,-38.426414
1882,29.52571,26.715382
1934,-59.5855,-19.90714
990,19.552156,-46.823685
925,-53.42291,-22.101482
1,-49.615818,27.604359
357,13.5764065,-43.42596
1498,8.93997,-19.532581
1604,10.38345,-16.955477
162,20.29449,15.299122
468,-22.081713,-49.829266
1262,-56.460392,-9.203741
751,-52.82503,28.794256
1539,-6.393551,-12.298941
211,10.601209,64.60118
1056,20.683708,28.02365
1575,17.954292,-61.71943
238,11.8614645,-45.411526
863,25.367674,24.878101
1901,-33.64479,-35.365463
321,11.077849,-8.45537
1753,39.446014,21.586044
1153,1.1120019,51.131756
279,-55.9025,35.3066
1324,3.5045884,60.065567
1595,23.719555,32.178646
1429,42.928528,-36.598217
1382,-34.33235,-49.883526
1841,3.9905953,50.340157
1069,5.786046,64.60711
1201,45.906845,-22.115164
1508,26.26433,24.449738
596,-59.907654,30.407307
1017,33.13412,21.05745
1958,-2.333002,57.970158
109,24.20023,25.575022
56,1.35981,-8.925312
1145,12.489444,57.075474
950,63.659866,24.427385
1974,64.13205,11.510249
455,44.01473,-25.188332
118,3.2996314,55.25282
228,-54.071533,35.53913
1691,46.65597,-24.585962
1255,2.5586958,69.650635
556,66.19497,15.695504
1608,30.241549,19.61148
1297,19.623356,-50.388676
1769,9.158821,52.718994
1500,52.118317,-19.724512
1095,15.785268,19.663649
1148,40.62103,-30.06301
225,28.345423,31.179747
1474,64.29371,23.011234
1471,-37.209515,-34.06985
1332,55.682404,-30.105276
1018,48.24544,-32.36086
408,39.51066,-33.110455
1317,3.1496878,-11.510423
1814,5.4565644,67.47878
114,-1.7048727,-13.504831
172,10.222252,-53.186035
1963,4.026219,-57.87853
859,-68.97146,-6.5922313
608,26.699766,23.821405
51,-1.9168541,43.733326
1114,36.25105,-22.99652
1910,24.565157,30.473156
1214,5.320645,-54.965065
831,74.528465,13.361407
1503,61.04146,3.7578826
1246,-59.00965,30.879126
1524,-35.46029,-35.778088
446,-62.538445,38.094822
1097,-0.35962024,-5.5302095
839,-61.69334,-25.739178
934,-64.05763,-25.270552
884,61.039375,23.61385
130,-64.67892,-18.868011
593,12.518872,-58.894207
820,50.90172,-29.666052
1600,59.0338,11.999498
263,72.90972,11.426069
548,-21.266424,16.647772
1407,-66.15855,-15.182756
1357,58.0865,-23.709806
939,45.699806,-30.502733
1959,-62.165573,-19.647703
1156,28.956324,30.741913
1091,-20.757969,-43.615536
1035,61.32368,15.554533
1414,7.4440107,-55.517567
441,65.33023,8.658715
346,19.407343,31.21255
1661,-61.4093,18.614273
460,14.499038,60.92896
243,-5.781902,62.141335
161,9.268504,63.27782
907,-0.68591654,57.687202
436,63.404312,15.122491
250,-69.370056,-19.50212
398,29.407543,31.143702
1449,19.458553,-59.4765
1738,10.705712,-19.008749
1650,-49.928047,29.175669
1419,-62.04393,28.349714
166,70.28794,15.764444
16,9.950864,63.82003
1230,-53.73371,27.55215
1391,-56.01722,-19.90147
1012,64.33343,16.834913
1238,-57.838356,35.19083
380,-3.9019773,-4.7527604
1649,-22.742962,-47.78794
1396,17.994316,-45.81144
1270,-53.61407,-16.823385
1225,-6.3757534,53.366398
135,54.79266,8.224478
205,33.559193,12.680608
1807,5.032924,-58.77277
1221,73.8998,14.425687
180,-51.40493,-15.635084
452,62.135788,12.399944
881,-60.409824,25.95502
1828,-59.677692,-8.050031
465,-58.200928,-15.273074
284,-27.508911,28.010927
1070,65.77797,20.277927
1824,52.652096,20.131672
1624,31.46902,32.098866
1921,14.914641,53.80421
1812,-62.157467,-23.456875
10,9.826614,58.722775
152,-2.5975184,-10.662991
1861,23.1948,-58.291542
41,-58.446926,38.68462
878,-56.437355,29.889233
817,-2.877116,-5.5052204
1222,44.274956,-33.02216
567,6.2559624,-9.609073
1289,29.259708,31.618073
1971,19.082682,-19.556448
419,-69.02716,-6.748651
1690,-73.19692,-15.625811
542,35.95097,-20.258144
788,-56.20406,-5.840237
1638,-68.62365,24.952072
1826,-12.37512,23.938478
1756,-58.102974,36.859104
1045,21.176598,-49.37387
399,-16.631578,24.182087
224,10.923479,-60.147507
59,-5.42354,57.356472
870,47.21343,-14.241698
1829,44.651165,15.836437
1337,-1.5474905,-21.290752
645,-56.41005,31.433586
1086,-28.98344,-44.14978
1144,-71.35457,-17.944656
735,-38.663536,-42.51605
1504,71.16943,22.058853
574,5.045446,70.64045
1527,-33.88647,-45.44267
1076,-33.753174,-31.280207
684,-62.846607,40.115192
1778,50.42104,-32.96565
1049,-54.636097,25.06946
1280,51.85961,-29.560003
887,39.897503,-28.54228
578,9.765092,-17.684977
233,1.7022985,-12.734323
1543,11.378598,-19.21004
1336,68.608696,24.315798
972,-51.525806,24.954666
1218,-68.51318,-21.545158
1067,-60.390015,36.956493
1141,-27.74085,-38.257996
1914,-30.436539,-54.23853
1754,55.761337,17.647087
502,39.86396,-29.676598
1944,-3.427558,-24.019924
1918,26.051258,-42.441856
102,63.02061,4.71359
1287,-59.133087,27.47838
909,-24.058344,13.589877
631,-58.95817,-23.115276
512,-20.099537,17.687548
1486,66.972176,17.734312
1731,59.011948,15.451579
644,-31.204355,-42.348877
606,39.12122,-22.057327
728,-24.479797,13.591188
1245,13.298288,57.200935
1879,-63.17915,37.54301
1272,48.711185,-13.6360655
519,70.663635,20.975924
855,47.460392,-25.795027
774,49.882374,-16.579918
484,6.3538055,70.4426
597,5.353374,61.04809
1565,-52.057503,28.217377
672,8.067334,70.013664
1127,-28.769588,-50.24885
710,-46.14478,-30.921331
914,-22.763422,-33.775726
893,-23.469578,-36.012615
496,62.15655,5.7436404
392,5.693567,-12.006812
1304,-23.373922,20.389328
1782,10.364445,55.44932
1273,15.458318,59.25142
826,-1.5797067,57.610626
1026,40.449352,-33.329445
1150,-59.69954,33.794838
1392,54.00775,-32.419693
530,-2.8632388,-16.499357
1883,67.56913,24.240385
1806,40.32712,-28.225657
1617,55.056595,-25.334671
1166,-0.22725764,71.311714
1298,25.136154,31.22841
1210,-52.533203,38.401424
589,-50.461517,29.423424
524,-50.13712,35.049873
1187,32.773613,22.508142
1283,55.15146,19.62379
1581,48.808537,-29.01566
1380,-60.24247,22.768023
1441,49.503723,-22.378336
1445,43.996437,-14.89441
841,4.464909,62.023983
1676,18.602312,19.399694
1718,67.26797,16.649834
1803,-6.4379506,61.7392
73,-20.73163,14.231711
517,57.8474,-28.64488
976,-64.79293,35.97335
722,-19.588469,19.830927
1165,22.208828,-60.761513
963,-19.653624,27.220348
1533,31.6397,15.691824
818,6.4609623,70.14279
1842,-6.4633617,65.250885
1907,36.645336,-30.833992
532,-70.88198,-12.753666
564,-12.471561,9.364256
1881,1.0219601,70.80584
1777,74.75171,15.176913
1118,70.31356,21.143251
609,61.461308,13.195738
1940,59.959995,9.688237
1143,-53.293976,21.22521
13,-54.57483,33.805367
888,-12.303665,21.88383
1430,8.545756,23.869854
93,-17.48574,8.5169325
320,3.3030522,49.007454
128,-55.150677,-21.049732
1322,-62.98495,-12.822599
287,64.67236,9.126089
1929,21.257776,-61.775036
168,-26.603132,-41.34476
38,21.677448,11.797901
1188,-13.591028,15.664627
1762,23.572268,32.718536
919,4.780252,-6.9978633
750,3.0092733,57.390285
706,41.60469,-32.043915
703,-58.832516,-25.946226
1050,7.119631,-51.002316
1991,26.056978,30.896265
101,-63.83102,-7.817812
203,-16.035393,14.540738
340,5.7673697,-21.502413
995,-13.860104,11.895489
924,3.820162,68.31228
1948,-56.409897,23.586664
616,0.7003475,-25.098295
370,29.585255,20.898745
759,-20.709406,-40.868557
551,61.69887,21.48163
492,-59.960766,29.01142
316,-11.594091,17.024067
472,20.83306,20.1622
646,-46.916225,30.473324
605,-69.323456,-18.704088
1671,-6.409727,18.554518
1693,24.028849,10.275657
182,-22.678617,25.895754
1438,37.6301,-26.75314
1745,-31.134079,-51.476856
494,1.5701703,-16.786509
1253,-59.13157,33.5233
968,-60.84733,-18.245708
421,23.771584,17.764757
760,4.677496,71.2722
1993,-5.5886636,-14.320485
1804,-22.099442,8.97179
730,-34.426258,-45.773544
1673,65.023224,17.471142
312,-55.578884,19.038935
741,-58.23525,-22.78862
463,34.047295,18.887518
1935,25.893702,-42.578003
565,-15.359373,16.860916
464,-14.125168,17.782827
584,-56.092228,35.29085
765,36.6912,-26.456598
1019,0.39409038,-12.66571
294,52.92678,13.777541
903,44.34887,-36.64111
461,-16.032623,30.850428
1903,-63.7398,-21.680717
633,-12.36414,27.046247
1748,-24.909826,22.329403
964,-12.11651,11.289658
659,1.7405128,-27.237473
592,-40.977802,-46.52683
1984,21.141167,27.91689
1102,3.2783782,-1.8328979
1470,-9.087667,21.40537
768,14.617921,16.952724
410,-8.37626,-19.728304
951,-2.3684218,-21.137522
1167,65.669945,14.276555
1220,56.982197,-29.850084
561,46.04037,-33.320446
1704,-70.32226,-23.201246
471,2.9802759,64.30312
1390,5.7354064,59.599495
1452,11.69815,-44.701515
1499,21.651838,25.704418
837,39.36578,-36.60134
1034,36.618164,17.93673
1862,1.7747146,-20.500698
466,55.37817,-30.009792
1005,45.333027,-26.550413
1632,73.67719,15.643511
68,-67.52996,27.977432
1147,15.616211,20.186298
500,53.635277,-20.088217
671,21.518026,-57.056854
877,-53.448387,22.826387
107,6.780085,60.650883
286,41.67254,-29.096989
892,24.169827,24.540895
21,5.1368413,64.60732
1349,-60.39635,-22.604866
1675,-22.85653,-46.576065
891,22.572014,-63.98388
1316,66.48794,22.746473
264,14.692333,-59.30427
864,20.441193,-62.216553
1044,15.384342,17.562504
1721,-6.0256963,-21.142925
1996,-27.65965,-31.299126
1972,14.707329,-45.03493
1507,53.049774,12.7081585
1290,31.233189,23.49591
848,23.33871,-58.056713
643,74.68324,15.51807
543,-2.7356305,-18.092508
1734,-62.45893,31.853867
318,-20.421741,25.43911
1902,1.1296839,-22.131668
404,71.87894,9.187489
1345,-71.69461,-20.99602
1694,-61.59942,-23.220272
332,4.490185,-28.11379
1177,46.105824,-17.373947
1657,9.349445,71.156136
1898,-0.51071113,53.304577
1797,30.69758,13.6901655
834,-21.969366,-48.52281
187,57.650608,-27.09057
1850,13.072974,-60.131668
1073,-70.54934,-13.064549
798,-69.45312,33.629265
1490,0.066246115,67.73291
1639,-62.32215,40.324215
582,20.518793,-53.849403
315,-52.7156,-17.344322
413,-40.87439,-35.542706
280,16.259604,61.018124
700,-25.363358,-43.76545
843,69.506615,25.055332
485,-14.873149,28.918144
1926,56.036842,-21.4317
426,5.3465796,54.15632
786,-0.5638868,49.364716
594,14.321815,-44.318275
642,14.166445,-50.54557
14,-28.052855,-53.885815
782,6.5100436,-21.446695
98,0.5162266,-5.5532207
629,-32.379387,-38.448833
977,-17.668646,9.84435
1642,56.35019,22.493282
1369,16.795988,-53.936996
1020,60.342865,10.236646
394,-65.9767,-23.04546
1100,16.756983,30.44689
1855,-63.35628,-23.432531
1789,39.71427,-21.45386
1938,-21.877504,-38.949577
1531,53.899624,-32.666275
827,-65.22439,27.927868
151,68.3906,9.181272
1836,68.71923,17.903889
1732,6.441155,50.755753
971,57.585567,16.832489
1306,-64.82491,22.511923
769,-2.4156582,61.640167
1729,-20.546003,27.92215
307,39.61276,-24.284187
744,11.801053,-49.626747
689,-16.015774,9.795662
819,67.44543,12.250028
199,53.424927,-24.156185
491,-56.01529,-13.9756975
1205,13.520298,56.92583
1015,-58.83914,-10.237071
1844,12.531249,-43.635254
1484,-8.593869,13.157301
1413,-62.668324,-15.603237
265,25.890932,-49.642727
761,1.0418327,59.69506
1080,-61.99576,-25.320658
1329,60.068848,15.312337
1831,4.9393697,-55.67453
927,49.942192,-35.159664
922,-52.047977,34.317192
1372,15.606805,37.33551
944,7.0720005,-57.55167
1351,59.92497,25.08466
540,4.4836164,50.821865
1104,-56.73734,39.03684
74,3.681454,68.27386
821,6.288092,-54.810047
439,33.85738,-23.858665
590,63.804207,15.367689
1074,-0.0063343165,-4.981186
1672,-40.49155,-42.068844
632,-39.728127,-43.994488
673,56.549118,-30.035065
1021,-58.590977,-7.025146
434,6.2537217,-59.948627
108,32.61906,19.56992
799,13.538786,65.02559
1927,32.040855,28.320137
547,5.189255,-50.039124
1269,-63.253983,21.596338
1462,-27.129766,-51.812515
1204,71.62996,12.557139
1851,0.28719717,71.19695
